id,date,product,region,quantity,price,customer_id
739,2024-05-10 10:01:36.362806,Product_A,East,89.0,367.3,7003.0
740,2024-05-09 10:01:36.362806,Product_D,East,48.0,329.62,3890.0
741,2024-05-08 10:01:36.362806,Product_C,West,13.0,424.35,7239.0
742,2024-05-07 10:01:36.362806,Product_B,South,73.0,349.32,9026.0
743,2024-05-06 10:01:36.362806,Product_B,South,77.0,220.67,4306.0
744,2024-05-05 10:01:36.362806,Product_A,East,31.0,339.75,1897.0
745,2024-05-04 10:01:36.362806,Product_C,South,75.0,144.94,1670.0
746,2024-05-03 10:01:36.362806,Product_B,South,68.0,160.09,8291.0
747,2024-05-02 10:01:36.362806,Product_C,West,98.0,396.6,2505.0
748,2024-05-01 10:01:36.362806,Product_C,North,4.0,228.75,7460.0
749,2024-04-30 10:01:36.362806,Product_A,East,19.0,401.21,6167.0
750,2024-04-29 10:01:36.362806,Product_B,East,70.0,412.99,6255.0
751,2024-04-28 10:01:36.362806,Product_D,West,98.0,430.21,1249.0
752,2024-04-27 10:01:36.362806,Product_A,West,82.0,459.15,7457.0
753,2024-04-26 10:01:36.362806,Product_B,South,13.0,221.18,2892.0
754,2024-04-25 10:01:36.362806,Product_B,East,23.0,166.24,4439.0
755,2024-04-24 10:01:36.362806,Product_B,North,83.0,295.28,3854.0
756,2024-04-23 10:01:36.362806,Product_B,West,75.0,191.87,4792.0
757,2024-04-22 10:01:36.362806,Product_B,North,1.0,304.53,6330.0
758,2024-04-21 10:01:36.362806,Product_C,North,88.0,355.74,8871.0
759,2024-04-20 10:01:36.362806,Product_A,East,54.0,347.32,9235.0
760,2024-04-19 10:01:36.362806,Product_C,East,71.0,193.53,4612.0
761,2024-04-18 10:01:36.362806,Product_D,West,89.0,91.76,3618.0
762,2024-04-17 10:01:36.362806,Product_B,East,85.0,220.96,5678.0
763,2024-04-16 10:01:36.362806,Product_A,East,15.0,79.87,4163.0
764,2024-04-15 10:01:36.362806,Product_B,East,65.0,446.15,3942.0
765,2024-04-14 10:01:36.362806,Product_A,North,76.0,179.48,9411.0
766,2024-04-13 10:01:36.362806,Product_C,West,71.0,85.69,2925.0
767,2024-04-12 10:01:36.362806,Product_A,South,15.0,22.47,3972.0
768,2024-04-11 10:01:36.362806,Product_D,North,21.0,326.45,1990.0
769,2024-04-10 10:01:36.362806,Product_D,East,19.0,322.08,2812.0
770,2024-04-09 10:01:36.362806,Product_A,North,60.0,176.9,9995.0
771,2024-04-08 10:01:36.362806,Product_A,East,93.0,45.14,1489.0
772,2024-04-07 10:01:36.362806,Product_A,East,89.0,210.72,6876.0
773,2024-04-06 10:01:36.362806,Product_A,North,33.0,162.5,4645.0
774,2024-04-05 10:01:36.362806,Product_D,West,49.0,341.79,8081.0
775,2024-04-04 10:01:36.362806,Product_B,East,96.0,306.83,3891.0
776,2024-04-03 10:01:36.362806,Product_A,West,35.0,188.65,4516.0
777,2024-04-02 10:01:36.362806,Product_A,South,44.0,116.77,4340.0
778,2024-04-01 10:01:36.362806,Product_D,East,90.0,494.14,7410.0
779,2024-03-31 10:01:36.362806,Product_D,West,11.0,232.46,1053.0
780,2024-03-30 10:01:36.362806,Product_C,West,99.0,347.25,3575.0
781,2024-03-29 10:01:36.362806,Product_A,South,72.0,78.87,1615.0
782,2024-03-28 10:01:36.362806,Product_C,West,78.0,247.94,6944.0
783,2024-03-27 10:01:36.362806,Product_D,West,74.0,23.49,8404.0
784,2024-03-26 10:01:36.362806,Product_D,South,66.0,257.67,1954.0
785,2024-03-25 10:01:36.362806,Product_B,East,46.0,482.37,2629.0
786,2024-03-24 10:01:36.362806,Product_A,West,9.0,198.26,7859.0
787,2024-03-23 10:01:36.362806,Product_C,West,3.0,29.11,9841.0
788,2024-03-22 10:01:36.362806,Product_D,West,85.0,25.17,4278.0
789,2024-03-21 10:01:36.362806,Product_D,North,26.0,200.11,6455.0
790,2024-03-20 10:01:36.362806,Product_C,South,72.0,88.41,4801.0
791,2024-03-19 10:01:36.362806,Product_B,North,48.0,21.44,3561.0
792,2024-03-18 10:01:36.362806,Product_D,South,66.0,380.54,7539.0
793,2024-03-17 10:01:36.362806,Product_A,East,70.0,234.68,1370.0
794,2024-03-16 10:01:36.362806,Product_D,East,28.0,151.73,1857.0
795,2024-03-15 10:01:36.362806,Product_A,West,93.0,451.04,5886.0
796,2024-03-14 10:01:36.362806,Product_C,South,26.0,66.91,8485.0
797,2024-03-13 10:01:36.362806,Product_A,East,25.0,478.4,1383.0
798,2024-03-12 10:01:36.362806,Product_C,South,12.0,163.84,5334.0
799,2024-03-11 10:01:36.362806,Product_A,East,5.0,445.32,5290.0
800,2024-03-10 10:01:36.362806,Product_C,North,98.0,305.44,3725.0
801,2024-03-09 10:01:36.362806,Product_A,East,48.0,415.09,7204.0
802,2024-03-08 10:01:36.362806,Product_B,North,37.0,492.17,7111.0
803,2024-03-07 10:01:36.362806,Product_A,East,79.0,151.32,5251.0
804,2024-03-06 10:01:36.362806,Product_A,West,44.0,480.96,1922.0
805,2024-03-05 10:01:36.362806,Product_B,North,15.0,200.85,3915.0
806,2024-03-04 10:01:36.362806,Product_D,East,43.0,198.9,8957.0
807,2024-03-03 10:01:36.362806,Product_D,West,48.0,176.79,4046.0
808,2024-03-02 10:01:36.362806,Product_A,North,87.0,275.29,2230.0
809,2024-03-01 10:01:36.362806,Product_B,West,70.0,85.53,8647.0
810,2024-02-29 10:01:36.362806,Product_A,South,46.0,281.32,5933.0
811,2024-02-28 10:01:36.362806,Product_C,South,43.0,275.44,4940.0
812,2024-02-27 10:01:36.362806,Product_C,North,21.0,383.33,7483.0
813,2024-02-26 10:01:36.362806,Product_A,East,23.0,418.49,1203.0
814,2024-02-25 10:01:36.362806,Product_D,North,80.0,225.82,1160.0
815,2024-02-24 10:01:36.362806,Product_D,West,47.0,158.14,9960.0
816,2024-02-23 10:01:36.362806,Product_A,East,15.0,137.07,4748.0
817,2024-02-22 10:01:36.362806,Product_A,South,25.0,105.37,7718.0
818,2024-02-21 10:01:36.362806,Product_C,East,36.0,38.25,3581.0
819,2024-02-20 10:01:36.362806,Product_D,South,75.0,177.8,2093.0
820,2024-02-19 10:01:36.362806,Product_A,East,51.0,142.42,5500.0
821,2024-02-18 10:01:36.362806,Product_C,East,15.0,483.54,9799.0
822,2024-02-17 10:01:36.362806,Product_D,East,68.0,283.28,6710.0
823,2024-02-16 10:01:36.362806,Product_B,West,21.0,180.17,3875.0
824,2024-02-15 10:01:36.362806,Product_C,West,13.0,294.43,4191.0
825,2024-02-14 10:01:36.362806,Product_D,North,86.0,78.21,2837.0
826,2024-02-13 10:01:36.362806,Product_D,North,19.0,227.58,1689.0
827,2024-02-12 10:01:36.362806,Product_C,South,34.0,316.85,4759.0
828,2024-02-11 10:01:36.362806,Product_B,West,78.0,249.56,3103.0
829,2024-02-10 10:01:36.362806,Product_C,South,68.0,206.87,1365.0
830,2024-02-09 10:01:36.362806,Product_D,North,52.0,496.99,9092.0
831,2024-02-08 10:01:36.362806,Product_A,South,27.0,441.35,5172.0
832,2024-02-07 10:01:36.362806,Product_A,North,29.0,315.47,7033.0
833,2024-02-06 10:01:36.362806,Product_C,West,28.0,288.99,3378.0
834,2024-02-05 10:01:36.362806,Product_D,East,35.0,314.12,2205.0
835,2024-02-04 10:01:36.362806,Product_A,West,8.0,108.64,5988.0
836,2024-02-03 10:01:36.362806,Product_D,South,16.0,203.62,6669.0
837,2024-02-02 10:01:36.362806,Product_C,South,36.0,29.34,3735.0
838,2024-02-01 10:01:36.362806,Product_A,West,30.0,243.02,9490.0
839,2024-01-31 10:01:36.362806,Product_D,West,18.0,276.08,1956.0
840,2024-01-30 10:01:36.362806,Product_A,North,2.0,121.6,7623.0
841,2024-01-29 10:01:36.362806,Product_C,South,49.0,482.37,2474.0
842,2024-01-28 10:01:36.362806,Product_D,South,77.0,455.63,5460.0
843,2024-01-27 10:01:36.362806,Product_A,West,4.0,363.85,8002.0
844,2024-01-26 10:01:36.362806,Product_C,East,90.0,271.36,7396.0
845,2024-01-25 10:01:36.362806,Product_A,South,89.0,436.28,3828.0
846,2024-01-24 10:01:36.362806,Product_A,East,94.0,74.02,3850.0
847,2024-01-23 10:01:36.362806,Product_B,West,75.0,397.35,3964.0
848,2024-01-22 10:01:36.362806,Product_B,West,7.0,71.16,5594.0
849,2024-01-21 10:01:36.362806,Product_C,North,95.0,399.16,7644.0
850,2024-01-20 10:01:36.362806,Product_B,South,74.0,145.13,3850.0
851,2024-01-19 10:01:36.362806,Product_C,East,39.0,439.77,1165.0
852,2024-01-18 10:01:36.362806,Product_B,North,13.0,472.58,1919.0
853,2024-01-17 10:01:36.362806,Product_A,South,31.0,82.91,9305.0
854,2024-01-16 10:01:36.362806,Product_C,North,71.0,236.71,4504.0
855,2024-01-15 10:01:36.362806,Product_C,West,63.0,490.68,1991.0
856,2024-01-14 10:01:36.362806,Product_A,South,56.0,246.87,7047.0
857,2024-01-13 10:01:36.362806,Product_C,North,42.0,433.14,4839.0
858,2024-01-12 10:01:36.362806,Product_C,North,61.0,298.48,2258.0
859,2024-01-11 10:01:36.362806,Product_B,East,42.0,193.91,8609.0
860,2024-01-10 10:01:36.362806,Product_C,North,56.0,150.03,9706.0
861,2024-01-09 10:01:36.362806,Product_D,South,36.0,109.58,5804.0
862,2024-01-08 10:01:36.362806,Product_A,South,84.0,383.28,1067.0
863,2024-01-07 10:01:36.362806,Product_B,East,68.0,199.4,6660.0
864,2024-01-06 10:01:36.362806,Product_B,South,7.0,260.52,5478.0
865,2024-01-05 10:01:36.362806,Product_D,West,54.0,251.24,9210.0
866,2024-01-04 10:01:36.362806,Product_A,South,1.0,292.87,4521.0
867,2024-01-03 10:01:36.362806,Product_A,South,44.0,434.13,1572.0
868,2024-01-02 10:01:36.362806,Product_B,North,45.0,490.56,8082.0
869,2024-01-01 10:01:36.362806,Product_C,North,47.0,209.72,8832.0
870,2023-12-31 10:01:36.362806,Product_B,South,13.0,415.48,6395.0
871,2023-12-30 10:01:36.362806,Product_A,East,22.0,384.62,3258.0
872,2023-12-29 10:01:36.362806,Product_D,North,21.0,291.03,7039.0
873,2023-12-28 10:01:36.362806,Product_B,East,86.0,478.46,1650.0
874,2023-12-27 10:01:36.362806,Product_A,South,92.0,108.23,6741.0
875,2023-12-26 10:01:36.362806,Product_B,South,9.0,63.54,7838.0
876,2023-12-25 10:01:36.362806,Product_C,West,26.0,428.44,3587.0
877,2023-12-24 10:01:36.362806,Product_B,North,9.0,225.18,8876.0
878,2023-12-23 10:01:36.362806,Product_B,South,15.0,425.01,4262.0
879,2023-12-22 10:01:36.362806,Product_A,West,10.0,447.61,2338.0
880,2023-12-21 10:01:36.362806,Product_A,North,88.0,40.6,5996.0
881,2023-12-20 10:01:36.362806,Product_A,South,42.0,442.9,6780.0
882,2023-12-19 10:01:36.362806,Product_B,South,72.0,229.68,3827.0
883,2023-12-18 10:01:36.362806,Product_C,North,24.0,260.11,6232.0
884,2023-12-17 10:01:36.362806,Product_D,North,80.0,317.03,3217.0
885,2023-12-16 10:01:36.362806,Product_D,North,49.0,463.93,4539.0
886,2023-12-15 10:01:36.362806,Product_A,South,26.0,19.37,8845.0
887,2023-12-14 10:01:36.362806,Product_A,South,91.0,243.65,5383.0
888,2023-12-13 10:01:36.362806,Product_B,West,37.0,346.98,3961.0
889,2023-12-12 10:01:36.362806,Product_D,East,68.0,364.13,4226.0
890,2023-12-11 10:01:36.362806,Product_A,North,50.0,349.34,7837.0
891,2023-12-10 10:01:36.362806,Product_C,South,24.0,75.87,8031.0
892,2023-12-09 10:01:36.363801,Product_C,South,19.0,156.7,4716.0
893,2023-12-08 10:01:36.363801,Product_A,North,60.0,185.77,4414.0
894,2023-12-07 10:01:36.363801,Product_A,East,39.0,404.17,2448.0
895,2023-12-06 10:01:36.363801,Product_D,North,74.0,146.59,1570.0
896,2023-12-05 10:01:36.363801,Product_D,East,89.0,113.25,3904.0
897,2023-12-04 10:01:36.363801,Product_B,South,18.0,479.15,3505.0
898,2023-12-03 10:01:36.363801,Product_D,East,19.0,14.34,1917.0
899,2023-12-02 10:01:36.363801,Product_C,West,36.0,498.93,7982.0
900,2023-12-01 10:01:36.363801,Product_C,South,74.0,341.64,8427.0
901,2023-11-30 10:01:36.363801,Product_A,West,97.0,415.95,7336.0
902,2023-11-29 10:01:36.363801,Product_D,North,55.0,154.36,2678.0
903,2023-11-28 10:01:36.363801,Product_B,North,69.0,17.01,1615.0
904,2023-11-27 10:01:36.363801,Product_C,North,47.0,371.56,8086.0
905,2023-11-26 10:01:36.363801,Product_C,East,49.0,418.73,5749.0
906,2023-11-25 10:01:36.363801,Product_B,South,99.0,372.83,4505.0
907,2023-11-24 10:01:36.363801,Product_B,North,98.0,80.0,5529.0
908,2023-11-23 10:01:36.363801,Product_C,North,33.0,379.18,2135.0
909,2023-11-22 10:01:36.363801,Product_C,South,21.0,386.77,9566.0
910,2023-11-21 10:01:36.363801,Product_B,North,81.0,332.68,8226.0
911,2023-11-20 10:01:36.363801,Product_C,West,22.0,385.4,6162.0
912,2023-11-19 10:01:36.363801,Product_A,South,48.0,424.5,1206.0
913,2023-11-18 10:01:36.363801,Product_A,South,37.0,310.67,5875.0
914,2023-11-17 10:01:36.363801,Product_B,South,15.0,53.42,2319.0
915,2023-11-16 10:01:36.363801,Product_D,West,35.0,248.94,2141.0
916,2023-11-15 10:01:36.363801,Product_B,South,92.0,48.05,5627.0
917,2023-11-14 10:01:36.363801,Product_B,West,71.0,209.7,8389.0
918,2023-11-13 10:01:36.363801,Product_D,South,32.0,209.48,3690.0
919,2023-11-12 10:01:36.363801,Product_D,East,11.0,42.34,8323.0
920,2023-11-11 10:01:36.363801,Product_D,North,10.0,180.92,4255.0
921,2023-11-10 10:01:36.363801,Product_A,East,73.0,64.39,9281.0
922,2023-11-09 10:01:36.363801,Product_C,North,78.0,406.04,6213.0
923,2023-11-08 10:01:36.363801,Product_A,West,77.0,474.37,5108.0
924,2023-11-07 10:01:36.363801,Product_C,East,57.0,45.44,4020.0
925,2023-11-06 10:01:36.363801,Product_A,South,25.0,478.01,2857.0
926,2023-11-05 10:01:36.363801,Product_C,North,2.0,266.06,9996.0
927,2023-11-04 10:01:36.363801,Product_A,North,64.0,156.79,3789.0
928,2023-11-03 10:01:36.363801,Product_D,East,35.0,47.66,4875.0
929,2023-11-02 10:01:36.363801,Product_B,West,7.0,255.31,8605.0
930,2023-11-01 10:01:36.363801,Product_A,East,85.0,399.31,9135.0
931,2023-10-31 10:01:36.363801,Product_C,West,18.0,356.47,7055.0
932,2023-10-30 10:01:36.363801,Product_D,West,67.0,34.61,4882.0
933,2023-10-29 10:01:36.363801,Product_A,North,42.0,45.72,8175.0
934,2023-10-28 10:01:36.363801,Product_A,East,39.0,207.41,8129.0
935,2023-10-27 10:01:36.363801,Product_D,East,41.0,154.69,6021.0
936,2023-10-26 10:01:36.363801,Product_A,West,75.0,123.87,5735.0
937,2023-10-25 10:01:36.363801,Product_B,East,24.0,147.69,3387.0
938,2023-10-24 10:01:36.363801,Product_A,South,60.0,403.71,7582.0
939,2023-10-23 10:01:36.363801,Product_B,South,46.0,465.32,6866.0
940,2023-10-22 10:01:36.363801,Product_B,East,19.0,208.5,3566.0
941,2023-10-21 10:01:36.363801,Product_D,East,68.0,453.99,1975.0
942,2023-10-20 10:01:36.363801,Product_A,West,90.0,167.53,8212.0
943,2023-10-19 10:01:36.363801,Product_D,South,42.0,243.45,2262.0
944,2023-10-18 10:01:36.363801,Product_A,South,32.0,120.75,6047.0
945,2023-10-17 10:01:36.363801,Product_A,North,39.0,323.83,8382.0
946,2023-10-16 10:01:36.363801,Product_C,West,36.0,489.7,7231.0
947,2023-10-15 10:01:36.363801,Product_A,North,97.0,305.71,4327.0
948,2023-10-14 10:01:36.363801,Product_D,South,36.0,185.33,6630.0
949,2023-10-13 10:01:36.363801,Product_B,West,3.0,327.43,3259.0
950,2023-10-12 10:01:36.363801,Product_A,East,73.0,70.23,2257.0
951,2023-10-11 10:01:36.363801,Product_C,West,8.0,445.44,1464.0
952,2023-10-10 10:01:36.363801,Product_D,East,97.0,256.51,4294.0
953,2023-10-09 10:01:36.363801,Product_A,East,70.0,230.18,7774.0
954,2023-10-08 10:01:36.363801,Product_D,West,41.0,297.07,8431.0
955,2023-10-07 10:01:36.363801,Product_C,East,68.0,316.14,2230.0
956,2023-10-06 10:01:36.363801,Product_C,North,13.0,45.17,4805.0
957,2023-10-05 10:01:36.363801,Product_D,South,49.0,344.48,7419.0
958,2023-10-04 10:01:36.363801,Product_A,East,60.0,128.55,6750.0
959,2023-10-03 10:01:36.363801,Product_B,North,2.0,359.84,4856.0
960,2023-10-02 10:01:36.363801,Product_C,East,60.0,413.04,4135.0
961,2023-10-01 10:01:36.363801,Product_A,South,5.0,403.94,7953.0
962,2023-09-30 10:01:36.363801,Product_A,North,44.0,280.73,7034.0
963,2023-09-29 10:01:36.363801,Product_B,South,27.0,264.88,5589.0
964,2023-09-28 10:01:36.363801,Product_C,South,32.0,80.01,2546.0
965,2023-09-27 10:01:36.363801,Product_C,North,21.0,389.92,7065.0
966,2023-09-26 10:01:36.363801,Product_A,North,8.0,142.99,2094.0
967,2023-09-25 10:01:36.363801,Product_A,North,72.0,253.38,3411.0
968,2023-09-24 10:01:36.363801,Product_B,West,50.0,149.29,3617.0
969,2023-09-23 10:01:36.363801,Product_B,North,67.0,75.58,9954.0
970,2023-09-22 10:01:36.363801,Product_C,North,44.0,318.48,5145.0
971,2023-09-21 10:01:36.363801,Product_D,North,58.0,36.62,3775.0
972,2023-09-20 10:01:36.363801,Product_C,North,3.0,376.84,7628.0
973,2023-09-19 10:01:36.363801,Product_A,East,86.0,165.62,4155.0
974,2023-09-18 10:01:36.363801,Product_C,West,70.0,10.07,4970.0
975,2023-09-17 10:01:36.363801,Product_D,South,2.0,260.45,8972.0
976,2023-09-16 10:01:36.363801,Product_B,North,87.0,32.96,9775.0
977,2023-09-15 10:01:36.363801,Product_D,East,44.0,145.32,6415.0
978,2023-09-14 10:01:36.363801,Product_D,East,2.0,356.42,5331.0
979,2023-09-13 10:01:36.363801,Product_D,East,81.0,40.72,2942.0
980,2023-09-12 10:01:36.363801,Product_B,South,35.0,421.28,7026.0
981,2023-09-11 10:01:36.363801,Product_D,North,98.0,11.87,9301.0
982,2023-09-10 10:01:36.363801,Product_D,West,87.0,130.94,1191.0
983,2023-09-09 10:01:36.363801,Product_D,West,30.0,373.04,1861.0
984,2023-09-08 10:01:36.363801,Product_A,East,8.0,164.97,7711.0
985,2023-09-07 10:01:36.363801,Product_D,South,22.0,59.93,1649.0
986,2023-09-06 10:01:36.363801,Product_B,South,44.0,186.51,5134.0
987,2023-09-05 10:01:36.363801,Product_D,South,58.0,142.49,8587.0
988,2023-09-04 10:01:36.363801,Product_D,West,36.0,422.93,9828.0
989,2023-09-03 10:01:36.363801,Product_B,East,69.0,163.54,2036.0
990,2023-09-02 10:01:36.363801,Product_D,North,77.0,396.58,5131.0
991,2023-09-01 10:01:36.363801,Product_B,West,93.0,447.02,3148.0
992,2023-08-31 10:01:36.363801,Product_D,East,31.0,222.57,6457.0
993,2023-08-30 10:01:36.363801,Product_B,East,47.0,455.87,7079.0
994,2023-08-29 10:01:36.363801,Product_D,North,55.0,194.89,3430.0
995,2023-08-28 10:01:36.363801,Product_D,North,80.0,482.4,2879.0
996,2023-08-27 10:01:36.363801,Product_A,North,62.0,53.75,8542.0
997,2023-08-26 10:01:36.363801,Product_A,South,30.0,346.64,3011.0
998,2023-08-25 10:01:36.363801,Product_D,North,55.0,251.97,4373.0
999,2023-08-24 10:01:36.363801,Product_D,East,16.0,199.95,8357.0
1000,2023-08-23 10:01:36.363801,Product_C,North,12.0,320.03,2289.0
151,2025-12-19 10:01:36.362806,Product_C,North,90.0,451.86,6241.0
152,2025-12-18 10:01:36.362806,Product_C,North,41.0,236.12,7420.0
153,2025-12-17 10:01:36.362806,Product_A,West,3.0,322.23,8557.0
154,2025-12-16 10:01:36.362806,Product_C,South,6.0,333.08,3645.0
155,2025-12-15 10:01:36.362806,Product_A,West,5.0,448.61,7589.0
